service_id,date,exception_type
826,20210416,1
826,20210419,1
826,20210420,1
826,20210421,1
826,20210422,1
826,20210423,1
826,20210426,1
826,20210428,1
826,20210429,1
826,20210430,1
826,20210503,1
826,20210504,1
826,20210505,1
826,20210506,1
826,20210507,1
826,20210510,1
826,20210511,1
826,20210512,1
826,20210514,1
826,20210517,1
826,20210518,1
826,20210519,1
826,20210520,1
826,20210521,1
826,20210525,1
826,20210526,1
826,20210527,1
826,20210528,1
826,20210531,1
826,20210601,1
826,20210602,1
826,20210603,1
826,20210604,1
826,20210607,1
826,20210608,1
826,20210609,1
826,20210610,1
826,20210611,1
826,20210614,1
826,20210615,1
826,20210616,1
826,20210617,1
826,20210618,1
826,20210621,1
826,20210622,1
826,20210623,1
826,20210624,1
826,20210625,1
826,20210628,1
826,20210629,1
826,20210630,1
826,20210701,1
826,20210702,1
826,20210705,1
826,20210706,1
826,20210707,1
826,20210708,1
826,20210709,1
826,20210712,1
826,20210713,1
826,20210714,1
826,20210715,1
826,20210716,1
826,20210719,1
826,20210720,1
826,20210722,1
826,20210723,1
826,20210726,1
826,20210727,1
826,20210728,1
826,20210729,1
826,20210730,1
826,20210802,1
826,20210803,1
826,20210804,1
826,20210805,1
826,20210806,1
827,20201217,1
827,20201218,1
827,20201221,1
827,20201222,1
827,20201223,1
827,20201224,1
827,20201228,1
827,20201229,1
827,20201230,1
827,20201231,1
827,20210104,1
827,20210105,1
827,20210106,1
827,20210107,1
827,20210108,1
827,20210111,1
827,20210112,1
827,20210113,1
827,20210114,1
827,20210115,1
827,20210118,1
827,20210119,1
827,20210120,1
827,20210121,1
827,20210122,1
827,20210125,1
827,20210126,1
827,20210127,1
827,20210128,1
827,20210129,1
827,20210201,1
827,20210202,1
827,20210203,1
827,20210204,1
827,20210205,1
827,20210208,1
827,20210209,1
827,20210210,1
827,20210211,1
827,20210212,1
827,20210215,1
827,20210216,1
827,20210217,1
827,20210218,1
827,20210219,1
827,20210222,1
827,20210223,1
827,20210224,1
827,20210225,1
827,20210226,1
827,20210301,1
827,20210302,1
827,20210303,1
827,20210304,1
827,20210305,1
827,20210308,1
827,20210309,1
827,20210310,1
827,20210311,1
827,20210312,1
827,20210315,1
827,20210316,1
827,20210317,1
827,20210318,1
827,20210319,1
827,20210322,1
827,20210323,1
827,20210324,1
827,20210325,1
827,20210326,1
827,20210329,1
827,20210330,1
827,20210331,1
827,20210401,1
827,20210402,1
827,20210406,1
827,20210407,1
827,20210408,1
827,20210409,1
827,20210412,1
827,20210413,1
827,20210414,1
827,20210415,1
827,20210416,1
827,20210419,1
827,20210420,1
827,20210421,1
827,20210422,1
827,20210423,1
827,20210426,1
827,20210428,1
827,20210429,1
827,20210430,1
827,20210503,1
827,20210504,1
827,20210505,1
827,20210506,1
827,20210507,1
827,20210510,1
827,20210511,1
827,20210512,1
827,20210514,1
827,20210517,1
827,20210518,1
827,20210519,1
827,20210520,1
827,20210521,1
827,20210525,1
827,20210526,1
827,20210527,1
827,20210528,1
827,20210531,1
827,20210601,1
827,20210602,1
827,20210603,1
827,20210604,1
827,20210607,1
827,20210608,1
827,20210609,1
827,20210610,1
827,20210611,1
827,20210614,1
827,20210615,1
827,20210616,1
827,20210617,1
827,20210618,1
827,20210621,1
827,20210622,1
827,20210623,1
827,20210624,1
827,20210625,1
827,20210628,1
827,20210629,1
827,20210630,1
827,20210701,1
827,20210702,1
827,20210705,1
827,20210706,1
827,20210707,1
827,20210708,1
827,20210709,1
827,20210712,1
827,20210713,1
827,20210714,1
827,20210715,1
827,20210716,1
827,20210719,1
827,20210720,1
827,20210721,1
827,20210722,1
827,20210723,1
827,20210726,1
827,20210727,1
827,20210728,1
827,20210729,1
827,20210730,1
827,20210802,1
827,20210803,1
827,20210804,1
827,20210805,1
827,20210806,1
837,20201217,1
837,20201218,1
837,20201221,1
837,20201222,1
837,20201223,1
837,20201224,1
837,20201227,1
837,20201228,1
837,20201229,1
837,20201230,1
837,20210104,1
837,20210105,1
837,20210106,1
837,20210107,1
837,20210108,1
837,20210111,1
837,20210112,1
837,20210113,1
837,20210114,1
837,20210115,1
837,20210118,1
837,20210119,1
837,20210120,1
837,20210121,1
837,20210122,1
837,20210125,1
837,20210126,1
837,20210127,1
837,20210128,1
837,20210129,1
837,20210201,1
837,20210202,1
837,20210203,1
837,20210204,1
837,20210205,1
837,20210208,1
837,20210209,1
837,20210210,1
837,20210211,1
837,20210212,1
837,20210215,1
837,20210216,1
837,20210217,1
837,20210218,1
837,20210219,1
837,20210222,1
837,20210223,1
837,20210224,1
837,20210225,1
837,20210226,1
837,20210301,1
837,20210302,1
837,20210303,1
837,20210304,1
837,20210305,1
837,20210308,1
837,20210309,1
837,20210310,1
837,20210311,1
837,20210312,1
837,20210315,1
837,20210316,1
837,20210317,1
837,20210318,1
837,20210319,1
837,20210322,1
837,20210323,1
837,20210324,1
837,20210325,1
837,20210326,1
837,20210329,1
837,20210330,1
837,20210331,1
837,20210401,1
837,20210402,1
837,20210406,1
837,20210407,1
837,20210408,1
837,20210409,1
837,20210412,1
837,20210413,1
837,20210414,1
837,20210415,1
837,20210416,1
837,20210419,1
837,20210420,1
837,20210421,1
837,20210422,1
837,20210423,1
837,20210426,1
837,20210428,1
837,20210429,1
837,20210430,1
837,20210503,1
837,20210504,1
837,20210505,1
837,20210506,1
837,20210507,1
837,20210510,1
837,20210511,1
837,20210512,1
837,20210514,1
837,20210517,1
837,20210518,1
837,20210519,1
837,20210520,1
837,20210521,1
837,20210525,1
837,20210526,1
837,20210527,1
837,20210528,1
837,20210531,1
837,20210601,1
837,20210602,1
837,20210603,1
837,20210604,1
837,20210607,1
837,20210608,1
837,20210609,1
837,20210610,1
837,20210611,1
837,20210614,1
837,20210615,1
837,20210616,1
837,20210617,1
837,20210618,1
837,20210621,1
837,20210622,1
837,20210623,1
837,20210624,1
837,20210625,1
837,20210628,1
837,20210629,1
837,20210630,1
837,20210701,1
837,20210702,1
837,20210705,1
837,20210706,1
837,20210707,1
837,20210708,1
837,20210709,1
837,20210712,1
837,20210713,1
837,20210714,1
837,20210715,1
837,20210716,1
837,20210719,1
837,20210720,1
837,20210721,1
837,20210722,1
837,20210723,1
837,20210726,1
837,20210727,1
837,20210728,1
837,20210729,1
837,20210730,1
837,20210802,1
837,20210803,1
837,20210804,1
837,20210805,1
837,20210806,1
838,20201217,1
838,20201218,1
838,20201221,1
838,20201222,1
838,20201223,1
838,20201224,1
838,20201227,1
838,20201228,1
838,20201229,1
838,20201230,1
838,20201231,1
838,20210104,1
838,20210105,1
838,20210106,1
838,20210107,1
838,20210108,1
838,20210111,1
838,20210112,1
838,20210113,1
838,20210114,1
838,20210115,1
838,20210118,1
838,20210119,1
838,20210120,1
838,20210121,1
838,20210122,1
838,20210125,1
838,20210126,1
838,20210127,1
838,20210128,1
838,20210129,1
838,20210201,1
838,20210202,1
838,20210203,1
838,20210204,1
838,20210205,1
838,20210208,1
838,20210209,1
838,20210210,1
838,20210211,1
838,20210212,1
838,20210215,1
838,20210216,1
838,20210217,1
838,20210218,1
838,20210219,1
838,20210222,1
838,20210223,1
838,20210224,1
838,20210225,1
838,20210226,1
838,20210301,1
838,20210302,1
838,20210303,1
838,20210304,1
838,20210305,1
838,20210308,1
838,20210309,1
838,20210310,1
838,20210311,1
838,20210312,1
838,20210315,1
838,20210316,1
838,20210317,1
838,20210318,1
838,20210319,1
838,20210322,1
838,20210323,1
838,20210324,1
838,20210325,1
838,20210326,1
838,20210329,1
838,20210330,1
838,20210331,1
838,20210401,1
838,20210402,1
838,20210406,1
838,20210407,1
838,20210408,1
838,20210409,1
838,20210412,1
838,20210413,1
838,20210414,1
838,20210415,1
838,20210416,1
838,20210419,1
838,20210420,1
838,20210421,1
838,20210422,1
838,20210423,1
838,20210426,1
838,20210428,1
838,20210429,1
838,20210430,1
838,20210503,1
838,20210504,1
838,20210505,1
838,20210506,1
838,20210507,1
838,20210510,1
838,20210511,1
838,20210512,1
838,20210514,1
838,20210517,1
838,20210518,1
838,20210519,1
838,20210520,1
838,20210521,1
838,20210525,1
838,20210526,1
838,20210527,1
838,20210528,1
838,20210531,1
838,20210601,1
838,20210602,1
838,20210603,1
838,20210604,1
838,20210607,1
838,20210608,1
838,20210609,1
838,20210610,1
838,20210611,1
838,20210614,1
838,20210615,1
838,20210616,1
838,20210617,1
838,20210618,1
838,20210621,1
838,20210622,1
838,20210623,1
838,20210624,1
838,20210625,1
838,20210628,1
838,20210629,1
838,20210630,1
838,20210701,1
838,20210702,1
838,20210705,1
838,20210706,1
838,20210707,1
838,20210708,1
838,20210709,1
838,20210712,1
838,20210713,1
838,20210714,1
838,20210715,1
838,20210716,1
838,20210719,1
838,20210720,1
838,20210721,1
838,20210722,1
838,20210723,1
838,20210726,1
838,20210727,1
838,20210728,1
838,20210729,1
838,20210730,1
838,20210802,1
838,20210803,1
838,20210804,1
838,20210805,1
838,20210806,1
839,20201217,1
839,20201218,1
839,20201221,1
839,20201222,1
839,20201223,1
839,20201224,1
839,20201227,1
839,20201228,1
839,20201229,1
839,20201230,1
839,20201231,1
839,20210101,1
839,20210103,1
839,20210104,1
839,20210105,1
839,20210106,1
839,20210107,1
839,20210108,1
839,20210110,1
839,20210111,1
839,20210112,1
839,20210113,1
839,20210114,1
839,20210115,1
839,20210117,1
839,20210118,1
839,20210119,1
839,20210120,1
839,20210121,1
839,20210122,1
839,20210124,1
839,20210125,1
839,20210126,1
839,20210127,1
839,20210128,1
839,20210129,1
839,20210131,1
839,20210201,1
839,20210202,1
839,20210203,1
839,20210204,1
839,20210205,1
839,20210207,1
839,20210208,1
839,20210209,1
839,20210210,1
839,20210211,1
839,20210212,1
839,20210214,1
839,20210215,1
839,20210216,1
839,20210217,1
839,20210218,1
839,20210219,1
839,20210221,1
839,20210222,1
839,20210223,1
839,20210224,1
839,20210225,1
839,20210226,1
839,20210228,1
839,20210301,1
839,20210302,1
839,20210303,1
839,20210304,1
839,20210305,1
839,20210307,1
839,20210308,1
839,20210309,1
839,20210310,1
839,20210311,1
839,20210312,1
839,20210314,1
839,20210315,1
839,20210316,1
839,20210317,1
839,20210318,1
839,20210319,1
839,20210321,1
839,20210322,1
839,20210323,1
839,20210324,1
839,20210325,1
839,20210326,1
839,20210328,1
839,20210329,1
839,20210330,1
839,20210331,1
839,20210401,1
839,20210402,1
839,20210404,1
839,20210405,1
839,20210406,1
839,20210407,1
839,20210408,1
839,20210409,1
839,20210411,1
839,20210412,1
839,20210413,1
839,20210414,1
839,20210415,1
839,20210416,1
839,20210418,1
839,20210419,1
839,20210420,1
839,20210421,1
839,20210422,1
839,20210423,1
839,20210425,1
839,20210426,1
839,20210428,1
839,20210429,1
839,20210430,1
839,20210502,1
839,20210503,1
839,20210504,1
839,20210505,1
839,20210506,1
839,20210507,1
839,20210509,1
839,20210510,1
839,20210511,1
839,20210512,1
839,20210514,1
839,20210516,1
839,20210517,1
839,20210518,1
839,20210519,1
839,20210520,1
839,20210521,1
839,20210523,1
839,20210525,1
839,20210526,1
839,20210527,1
839,20210528,1
839,20210530,1
839,20210531,1
839,20210601,1
839,20210602,1
839,20210603,1
839,20210604,1
839,20210606,1
839,20210607,1
839,20210608,1
839,20210609,1
839,20210610,1
839,20210611,1
839,20210613,1
839,20210614,1
839,20210615,1
839,20210616,1
839,20210617,1
839,20210618,1
839,20210620,1
839,20210621,1
839,20210622,1
839,20210623,1
839,20210624,1
839,20210625,1
839,20210627,1
839,20210628,1
839,20210629,1
839,20210630,1
839,20210701,1
839,20210702,1
839,20210704,1
839,20210705,1
839,20210706,1
839,20210707,1
839,20210708,1
839,20210709,1
839,20210711,1
839,20210712,1
839,20210713,1
839,20210714,1
839,20210715,1
839,20210716,1
839,20210718,1
839,20210719,1
839,20210720,1
839,20210721,1
839,20210722,1
839,20210723,1
839,20210725,1
839,20210726,1
839,20210727,1
839,20210728,1
839,20210729,1
839,20210730,1
839,20210801,1
839,20210802,1
839,20210803,1
839,20210804,1
839,20210805,1
839,20210806,1
839,20210808,1
843,20201217,1
843,20201218,1
843,20201221,1
843,20201222,1
843,20201223,1
843,20201224,1
843,20201225,1
843,20201228,1
843,20201229,1
843,20201230,1
843,20201231,1
843,20210101,1
859,20201217,1
859,20201218,1
859,20201220,1
859,20201225,1
859,20201226,1
859,20201227,1
859,20210101,1
859,20210103,1
859,20210110,1
859,20210111,1
859,20210112,1
859,20210113,1
859,20210114,1
859,20210115,1
859,20210117,1
859,20210118,1
859,20210119,1
859,20210120,1
859,20210121,1
859,20210122,1
859,20210124,1
859,20210125,1
859,20210126,1
859,20210127,1
859,20210128,1
859,20210129,1
859,20210131,1
859,20210201,1
859,20210202,1
859,20210203,1
859,20210204,1
859,20210205,1
859,20210207,1
859,20210208,1
859,20210209,1
859,20210210,1
859,20210211,1
859,20210212,1
859,20210214,1
859,20210215,1
859,20210216,1
859,20210217,1
859,20210218,1
859,20210219,1
859,20210221,1
859,20210222,1
859,20210223,1
859,20210224,1
859,20210225,1
859,20210226,1
859,20210228,1
859,20210301,1
859,20210302,1
859,20210303,1
859,20210304,1
859,20210305,1
859,20210307,1
859,20210308,1
859,20210309,1
859,20210310,1
859,20210311,1
859,20210312,1
859,20210314,1
859,20210315,1
859,20210316,1
859,20210317,1
859,20210318,1
859,20210319,1
859,20210321,1
859,20210322,1
859,20210323,1
859,20210324,1
859,20210325,1
859,20210326,1
859,20210328,1
859,20210329,1
859,20210330,1
859,20210331,1
859,20210401,1
859,20210402,1
859,20210404,1
859,20210405,1
859,20210406,1
859,20210407,1
859,20210408,1
859,20210409,1
859,20210411,1
859,20210412,1
859,20210413,1
859,20210414,1
859,20210415,1
859,20210416,1
859,20210418,1
859,20210419,1
859,20210420,1
859,20210421,1
859,20210422,1
859,20210423,1
859,20210425,1
859,20210426,1
859,20210428,1
859,20210429,1
859,20210430,1
859,20210502,1
859,20210503,1
859,20210504,1
859,20210505,1
859,20210506,1
859,20210507,1
859,20210509,1
859,20210510,1
859,20210511,1
859,20210512,1
859,20210514,1
859,20210516,1
859,20210517,1
859,20210518,1
859,20210519,1
859,20210520,1
859,20210521,1
859,20210523,1
859,20210525,1
859,20210526,1
859,20210527,1
859,20210528,1
859,20210530,1
859,20210531,1
859,20210601,1
859,20210602,1
859,20210603,1
859,20210604,1
859,20210606,1
859,20210607,1
859,20210608,1
859,20210609,1
859,20210610,1
859,20210611,1
859,20210613,1
859,20210614,1
859,20210615,1
859,20210616,1
859,20210617,1
859,20210618,1
859,20210620,1
859,20210621,1
859,20210622,1
859,20210623,1
859,20210624,1
859,20210625,1
859,20210627,1
859,20210628,1
859,20210629,1
859,20210630,1
859,20210701,1
859,20210702,1
859,20210704,1
859,20210705,1
859,20210706,1
859,20210707,1
859,20210708,1
859,20210709,1
859,20210711,1
859,20210712,1
859,20210713,1
859,20210714,1
859,20210715,1
859,20210716,1
859,20210718,1
859,20210719,1
859,20210720,1
859,20210721,1
859,20210722,1
859,20210723,1
859,20210725,1
859,20210726,1
859,20210727,1
859,20210728,1
859,20210729,1
859,20210730,1
859,20210801,1
859,20210802,1
859,20210803,1
859,20210804,1
859,20210805,1
859,20210806,1
859,20210808,1
867,20201217,1
867,20201218,1
867,20201220,1
867,20201222,1
867,20201223,1
867,20201225,1
867,20201227,1
867,20201229,1
867,20201230,1
867,20210101,1
867,20210102,1
867,20210105,1
867,20210106,1
867,20210107,1
867,20210108,1
867,20210109,1
867,20210110,1
867,20210112,1
867,20210113,1
867,20210114,1
867,20210115,1
867,20210117,1
867,20210119,1
867,20210120,1
867,20210121,1
867,20210122,1
867,20210124,1
867,20210126,1
867,20210127,1
867,20210128,1
867,20210129,1
867,20210131,1
867,20210202,1
867,20210203,1
867,20210204,1
867,20210205,1
867,20210207,1
867,20210209,1
867,20210210,1
867,20210211,1
867,20210212,1
867,20210214,1
867,20210216,1
867,20210217,1
867,20210218,1
867,20210219,1
867,20210221,1
867,20210223,1
867,20210224,1
867,20210225,1
867,20210226,1
867,20210228,1
867,20210302,1
867,20210303,1
867,20210304,1
867,20210305,1
867,20210307,1
867,20210309,1
867,20210310,1
867,20210311,1
867,20210312,1
867,20210314,1
867,20210316,1
867,20210317,1
867,20210318,1
867,20210319,1
867,20210321,1
867,20210323,1
867,20210324,1
867,20210325,1
867,20210326,1
867,20210328,1
867,20210330,1
867,20210331,1
867,20210401,1
867,20210402,1
867,20210404,1
867,20210405,1
867,20210406,1
867,20210407,1
867,20210408,1
867,20210409,1
867,20210411,1
867,20210413,1
867,20210414,1
867,20210415,1
867,20210416,1
867,20210418,1
867,20210420,1
867,20210421,1
867,20210422,1
867,20210423,1
867,20210425,1
867,20210428,1
867,20210429,1
867,20210430,1
867,20210502,1
867,20210504,1
867,20210505,1
867,20210506,1
867,20210507,1
867,20210509,1
867,20210511,1
867,20210512,1
867,20210514,1
867,20210516,1
867,20210518,1
867,20210519,1
867,20210520,1
867,20210521,1
867,20210523,1
867,20210525,1
867,20210526,1
867,20210527,1
867,20210528,1
867,20210530,1
867,20210601,1
867,20210602,1
867,20210603,1
867,20210604,1
867,20210606,1
867,20210608,1
867,20210609,1
867,20210610,1
867,20210611,1
867,20210613,1
867,20210615,1
867,20210616,1
867,20210617,1
867,20210618,1
867,20210620,1
867,20210622,1
867,20210623,1
867,20210624,1
867,20210625,1
867,20210627,1
867,20210629,1
867,20210630,1
867,20210701,1
867,20210702,1
867,20210704,1
867,20210706,1
867,20210707,1
867,20210708,1
867,20210709,1
867,20210711,1
867,20210713,1
867,20210714,1
867,20210715,1
867,20210716,1
867,20210718,1
867,20210720,1
867,20210721,1
867,20210722,1
867,20210723,1
867,20210725,1
867,20210727,1
867,20210728,1
867,20210729,1
867,20210730,1
867,20210801,1
867,20210803,1
867,20210804,1
867,20210805,1
867,20210806,1
867,20210808,1
870,20201217,1
870,20201218,1
870,20201220,1
870,20201222,1
870,20201223,1
870,20201224,1
870,20201225,1
870,20201226,1
870,20201227,1
870,20201228,1
870,20201229,1
870,20201230,1
870,20210101,1
870,20210103,1
870,20210104,1
870,20210105,1
870,20210106,1
870,20210107,1
870,20210108,1
870,20210110,1
870,20210111,1
870,20210112,1
870,20210113,1
870,20210114,1
870,20210115,1
870,20210117,1
870,20210118,1
870,20210119,1
870,20210120,1
870,20210121,1
870,20210122,1
870,20210124,1
870,20210125,1
870,20210126,1
870,20210127,1
870,20210128,1
870,20210129,1
870,20210131,1
870,20210201,1
870,20210202,1
870,20210203,1
870,20210204,1
870,20210205,1
870,20210207,1
870,20210208,1
870,20210209,1
870,20210210,1
870,20210211,1
870,20210212,1
870,20210214,1
870,20210215,1
870,20210216,1
870,20210217,1
870,20210218,1
870,20210219,1
870,20210221,1
870,20210222,1
870,20210223,1
870,20210224,1
870,20210225,1
870,20210226,1
870,20210228,1
870,20210301,1
870,20210302,1
870,20210303,1
870,20210304,1
870,20210305,1
870,20210307,1
870,20210308,1
870,20210309,1
870,20210310,1
870,20210311,1
870,20210312,1
870,20210314,1
870,20210315,1
870,20210316,1
870,20210317,1
870,20210318,1
870,20210319,1
870,20210321,1
870,20210322,1
870,20210323,1
870,20210324,1
870,20210325,1
870,20210326,1
870,20210328,1
870,20210329,1
870,20210330,1
870,20210331,1
870,20210401,1
870,20210402,1
870,20210404,1
870,20210405,1
870,20210406,1
870,20210407,1
870,20210408,1
870,20210409,1
870,20210411,1
870,20210412,1
870,20210413,1
870,20210414,1
870,20210415,1
870,20210416,1
870,20210418,1
870,20210419,1
870,20210420,1
870,20210421,1
870,20210422,1
870,20210423,1
870,20210425,1
870,20210426,1
870,20210428,1
870,20210429,1
870,20210430,1
870,20210502,1
870,20210503,1
870,20210504,1
870,20210505,1
870,20210506,1
870,20210507,1
870,20210509,1
870,20210510,1
870,20210511,1
870,20210512,1
870,20210514,1
870,20210516,1
870,20210517,1
870,20210518,1
870,20210519,1
870,20210520,1
870,20210521,1
870,20210523,1
870,20210525,1
870,20210526,1
870,20210527,1
870,20210528,1
870,20210530,1
870,20210531,1
870,20210601,1
870,20210602,1
870,20210603,1
870,20210604,1
870,20210606,1
870,20210607,1
870,20210608,1
870,20210609,1
870,20210610,1
870,20210611,1
870,20210613,1
870,20210614,1
870,20210615,1
870,20210616,1
870,20210617,1
870,20210618,1
870,20210620,1
870,20210621,1
870,20210622,1
870,20210623,1
870,20210624,1
870,20210625,1
870,20210627,1
870,20210628,1
870,20210629,1
870,20210630,1
870,20210701,1
870,20210702,1
870,20210704,1
870,20210705,1
870,20210706,1
870,20210707,1
870,20210708,1
870,20210709,1
870,20210711,1
870,20210712,1
870,20210713,1
870,20210714,1
870,20210715,1
870,20210716,1
870,20210718,1
870,20210719,1
870,20210720,1
870,20210721,1
870,20210722,1
870,20210723,1
870,20210725,1
870,20210726,1
870,20210727,1
870,20210728,1
870,20210729,1
870,20210730,1
870,20210801,1
870,20210802,1
870,20210803,1
870,20210804,1
870,20210805,1
870,20210806,1
870,20210808,1
871,20201217,1
871,20201218,1
871,20201220,1
871,20201221,1
871,20201224,1
871,20201225,1
871,20201227,1
871,20201228,1
871,20201229,1
871,20201230,1
871,20210101,1
871,20210103,1
871,20210104,1
871,20210105,1
871,20210106,1
871,20210107,1
871,20210108,1
871,20210110,1
871,20210111,1
871,20210112,1
871,20210113,1
871,20210114,1
871,20210115,1
871,20210117,1
871,20210118,1
871,20210119,1
871,20210120,1
871,20210121,1
871,20210122,1
871,20210124,1
871,20210125,1
871,20210126,1
871,20210127,1
871,20210128,1
871,20210129,1
871,20210131,1
871,20210201,1
871,20210202,1
871,20210203,1
871,20210204,1
871,20210205,1
871,20210207,1
871,20210208,1
871,20210209,1
871,20210210,1
871,20210211,1
871,20210212,1
871,20210214,1
871,20210215,1
871,20210216,1
871,20210217,1
871,20210218,1
871,20210219,1
871,20210221,1
871,20210222,1
871,20210223,1
871,20210224,1
871,20210225,1
871,20210226,1
871,20210228,1
871,20210301,1
871,20210302,1
871,20210303,1
871,20210304,1
871,20210305,1
871,20210307,1
871,20210308,1
871,20210309,1
871,20210310,1
871,20210311,1
871,20210312,1
871,20210314,1
871,20210315,1
871,20210316,1
871,20210317,1
871,20210318,1
871,20210319,1
871,20210321,1
871,20210322,1
871,20210323,1
871,20210324,1
871,20210325,1
871,20210326,1
871,20210328,1
871,20210329,1
871,20210330,1
871,20210331,1
871,20210401,1
871,20210402,1
871,20210404,1
871,20210405,1
871,20210406,1
871,20210407,1
871,20210408,1
871,20210409,1
871,20210411,1
871,20210412,1
871,20210413,1
871,20210414,1
871,20210415,1
871,20210416,1
871,20210418,1
871,20210419,1
871,20210420,1
871,20210421,1
871,20210422,1
871,20210423,1
871,20210425,1
871,20210426,1
871,20210428,1
871,20210429,1
871,20210430,1
871,20210502,1
871,20210503,1
871,20210504,1
871,20210505,1
871,20210506,1
871,20210507,1
871,20210509,1
871,20210510,1
871,20210511,1
871,20210512,1
871,20210514,1
871,20210516,1
871,20210517,1
871,20210518,1
871,20210519,1
871,20210520,1
871,20210521,1
871,20210523,1
871,20210525,1
871,20210526,1
871,20210527,1
871,20210528,1
871,20210530,1
871,20210531,1
871,20210601,1
871,20210602,1
871,20210603,1
871,20210604,1
871,20210606,1
871,20210607,1
871,20210608,1
871,20210609,1
871,20210610,1
871,20210611,1
871,20210613,1
871,20210614,1
871,20210615,1
871,20210616,1
871,20210617,1
871,20210618,1
871,20210620,1
871,20210621,1
871,20210622,1
871,20210623,1
871,20210624,1
871,20210625,1
871,20210627,1
871,20210628,1
871,20210629,1
871,20210630,1
871,20210701,1
871,20210702,1
871,20210704,1
871,20210705,1
871,20210706,1
871,20210707,1
871,20210708,1
871,20210709,1
871,20210711,1
871,20210712,1
871,20210713,1
871,20210714,1
871,20210715,1
871,20210716,1
871,20210718,1
871,20210719,1
871,20210720,1
871,20210721,1
871,20210722,1
871,20210723,1
871,20210725,1
871,20210726,1
871,20210727,1
871,20210728,1
871,20210729,1
871,20210730,1
871,20210801,1
871,20210802,1
871,20210803,1
871,20210804,1
871,20210805,1
871,20210806,1
871,20210808,1
876,20201217,1
876,20201218,1
876,20201220,1
876,20201221,1
876,20201222,1
876,20201224,1
876,20201225,1
876,20201226,1
876,20201227,1
876,20201228,1
876,20201229,1
876,20201231,1
876,20210101,1
876,20210103,1
876,20210104,1
876,20210105,1
876,20210107,1
876,20210108,1
876,20210110,1
876,20210111,1
876,20210112,1
876,20210114,1
876,20210115,1
876,20210117,1
876,20210118,1
876,20210119,1
876,20210121,1
876,20210122,1
876,20210124,1
876,20210125,1
876,20210126,1
876,20210128,1
876,20210129,1
876,20210131,1
876,20210201,1
876,20210202,1
876,20210204,1
876,20210205,1
876,20210207,1
876,20210208,1
876,20210209,1
876,20210211,1
876,20210212,1
876,20210214,1
876,20210215,1
876,20210216,1
876,20210218,1
876,20210219,1
876,20210221,1
876,20210222,1
876,20210223,1
876,20210225,1
876,20210226,1
876,20210228,1
876,20210301,1
876,20210302,1
876,20210304,1
876,20210305,1
876,20210307,1
876,20210308,1
876,20210309,1
876,20210311,1
876,20210312,1
876,20210314,1
876,20210315,1
876,20210316,1
876,20210318,1
876,20210319,1
876,20210321,1
876,20210322,1
876,20210323,1
876,20210325,1
876,20210326,1
876,20210328,1
876,20210329,1
876,20210330,1
876,20210401,1
876,20210402,1
876,20210404,1
876,20210405,1
876,20210406,1
876,20210408,1
876,20210409,1
876,20210411,1
876,20210412,1
876,20210413,1
876,20210415,1
876,20210416,1
876,20210418,1
876,20210419,1
876,20210420,1
876,20210422,1
876,20210423,1
876,20210425,1
876,20210426,1
876,20210429,1
876,20210430,1
876,20210502,1
876,20210503,1
876,20210504,1
876,20210506,1
876,20210507,1
876,20210509,1
876,20210510,1
876,20210511,1
876,20210514,1
876,20210516,1
876,20210517,1
876,20210518,1
876,20210520,1
876,20210521,1
876,20210523,1
876,20210525,1
876,20210527,1
876,20210528,1
876,20210530,1
876,20210531,1
876,20210601,1
876,20210603,1
876,20210604,1
876,20210606,1
876,20210607,1
876,20210608,1
876,20210610,1
876,20210611,1
876,20210613,1
876,20210614,1
876,20210615,1
876,20210617,1
876,20210618,1
876,20210620,1
876,20210621,1
876,20210622,1
876,20210624,1
876,20210625,1
876,20210627,1
876,20210628,1
876,20210629,1
876,20210701,1
876,20210702,1
876,20210704,1
876,20210705,1
876,20210706,1
876,20210708,1
876,20210709,1
876,20210711,1
876,20210712,1
876,20210713,1
876,20210715,1
876,20210716,1
876,20210718,1
876,20210719,1
876,20210720,1
876,20210722,1
876,20210723,1
876,20210725,1
876,20210726,1
876,20210727,1
876,20210729,1
876,20210730,1
876,20210801,1
876,20210802,1
876,20210803,1
876,20210805,1
876,20210806,1
876,20210808,1
877,20201217,1
877,20201218,1
877,20201220,1
877,20201221,1
877,20201222,1
877,20201223,1
877,20201227,1
877,20201228,1
877,20201229,1
877,20201230,1
877,20210101,1
877,20210103,1
877,20210111,1
877,20210112,1
877,20210113,1
877,20210114,1
877,20210115,1
877,20210117,1
877,20210118,1
877,20210119,1
877,20210120,1
877,20210121,1
877,20210122,1
877,20210124,1
877,20210125,1
877,20210126,1
877,20210127,1
877,20210128,1
877,20210129,1
877,20210131,1
877,20210201,1
877,20210202,1
877,20210203,1
877,20210204,1
877,20210205,1
877,20210207,1
877,20210208,1
877,20210209,1
877,20210210,1
877,20210211,1
877,20210212,1
877,20210214,1
877,20210215,1
877,20210216,1
877,20210217,1
877,20210218,1
877,20210219,1
877,20210221,1
877,20210222,1
877,20210223,1
877,20210224,1
877,20210225,1
877,20210226,1
877,20210228,1
877,20210301,1
877,20210302,1
877,20210303,1
877,20210304,1
877,20210305,1
877,20210307,1
877,20210308,1
877,20210309,1
877,20210310,1
877,20210311,1
877,20210312,1
877,20210314,1
877,20210315,1
877,20210316,1
877,20210317,1
